Date,Close
Jun 11 2017,44.74
Jun 18 2017,43.01
Jun 25 2017,46.04
Jul 02 2017,44.23
Jul 09 2017,46.54
Jul 16 2017,45.77
Jul 23 2017,49.71
Jul 30 2017,49.58
Aug 06 2017,48.82
Aug 13 2017,48.51
Aug 20 2017,47.87
Aug 27 2017,47.29
Sep 03 2017,47.48
Sep 10 2017,49.89
Sep 17 2017,50.66
Sep 24 2017,51.67
Oct 01 2017,49.29
Oct 08 2017,51.45
Oct 15 2017,51.47
Oct 22 2017,53.9
Oct 29 2017,55.64
Nov 05 2017,56.74
Nov 12 2017,56.55
Nov 19 2017,58.95
Nov 26 2017,58.36
Dec 03 2017,57.36
Dec 10 2017,57.3
Dec 17 2017,58.47
Dec 24 2017,60.42
Dec 31 2017,61.44
Jan 07 2018,64.3
Jan 14 2018,63.37
Jan 21 2018,66.14
Jan 28 2018,65.45
Feb 04 2018,59.2
Feb 11 2018,61.68
Feb 18 2018,63.55
Feb 25 2018,61.25
Mar 04 2018,62.04
Mar 11 2018,62.34
Mar 18 2018,65.88
Mar 25 2018,64.94
Apr 01 2018,62.06
Apr 08 2018,67.39
Apr 15 2018,68.38
Apr 22 2018,68.1
Apr 29 2018,69.72
May 06 2018,70.7
May 13 2018,71.28
May 20 2018,67.88
May 27 2018,65.81
Jun 03 2018,65.74
Jun 10 2018,65.06
Jun 17 2018,68.58
Jun 24 2018,74.15
Jul 01 2018,73.8
Jul 08 2018,71.01
Jul 15 2018,70.46
Jul 22 2018,68.69
Jul 29 2018,68.49
Aug 05 2018,67.63
Aug 12 2018,65.91
Aug 19 2018,68.72
Aug 26 2018,69.8
Sep 02 2018,67.75
Sep 09 2018,68.99
Sep 16 2018,70.78
Sep 23 2018,73.25
Sep 30 2018,74.34
Oct 07 2018,71.34
Oct 14 2018,69.12
Oct 21 2018,67.59
Oct 28 2018,63.14
Nov 04 2018,60.19
Nov 11 2018,56.46
Nov 18 2018,50.42
Nov 25 2018,50.93
Dec 02 2018,52.61
Dec 09 2018,51.2
Dec 16 2018,45.59
Dec 23 2018,45.33
Dec 30 2018,47.96
Jan 06 2019,51.59
Jan 13 2019,53.8
Jan 20 2019,53.69
Jan 27 2019,55.26
Feb 03 2019,52.72
Feb 10 2019,55.59
Feb 17 2019,57.26
Feb 24 2019,55.8
Mar 03 2019,56.07
Mar 10 2019,58.52
Mar 17 2019,59.04
Mar 24 2019,60.14
Mar 31 2019,63.08
Apr 07 2019,63.89
Apr 14 2019,64
Apr 21 2019,63.3
Apr 28 2019,61.94
May 05 2019,61.66
May 12 2019,62.76
May 19 2019,58.63
May 26 2019,53.5
Jun 02 2019,53.99
Jun 09 2019,52.51
Jun 16 2019,57.43
Jun 23 2019,58.47
Jun 30 2019,57.51
Jul 07 2019,60.21
Jul 14 2019,55.63
Jul 21 2019,56.2
Jul 28 2019,55.66
Aug 04 2019,54.5
Aug 11 2019,54.87
Aug 18 2019,54.17
Aug 25 2019,55.1
Sep 01 2019,56.52
Sep 08 2019,54.85
Sep 15 2019,58.09
Sep 22 2019,55.91
Sep 29 2019,52.81
Oct 06 2019,54.7
Oct 13 2019,53.78
Oct 20 2019,56.66
Oct 27 2019,56.2
Nov 03 2019,57.24
Nov 10 2019,57.72
Nov 17 2019,57.77
Nov 24 2019,55.17
Dec 01 2019,59.2
Dec 08 2019,60.07
Dec 15 2019,60.44
Dec 22 2019,61.72
Dec 29 2019,63.05
Jan 05 2020,59.04
Jan 12 2020,58.54
Jan 19 2020,54.19
